judge,judge_key,answer_model,question_id,comparison,order,lp_A,lp_B,letter_mass,words_changed,words_reference
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q025,AGE,chg_A,-0.000204,-8.500203,1.000000,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q025,AGE,chg_B,-0.000004,-12.500004,1.000000,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q025,ADHD,chg_A,-0.000158,-8.750158,1.000000,244,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q025,ADHD,chg_B,-0.000555,-7.500555,0.999998,244,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q026,IDENTITY,chg_A,-0.005234,-5.255234,0.999999,237,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q026,IDENTITY,chg_B,-0.005234,-5.255234,0.999999,237,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q026,NONE_vs_CONTROL,chg_A,-0.000158,-8.750158,1.000000,231,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q026,NONE_vs_CONTROL,chg_B,-0.023247,-3.773247,0.999998,231,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q026,SCREEN,chg_A,-0.825939,-0.575939,1.000000,230,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q026,SCREEN,chg_B,-0.000075,-9.500075,1.000000,230,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q026,AGE,chg_A,-1.313262,-0.313262,1.000000,233,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q026,AGE,chg_B,-0.001170,-6.751171,1.000000,233,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q026,ADHD,chg_A,-0.018150,-4.018150,1.000000,234,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q026,ADHD,chg_B,-0.078892,-2.578892,0.999998,234,237
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q027,IDENTITY,chg_A,-0.000007,-12.000007,0.999999,246,246
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q027,IDENTITY,chg_B,-0.000007,-12.000007,0.999999,246,246
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q027,NONE_vs_CONTROL,chg_A,-0.078890,-2.578890,1.000000,248,246
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q027,NONE_vs_CONTROL,chg_B,-0.000911,-7.000911,1.000000,248,246
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q027,SCREEN,chg_A,-0.386872,-1.136872,0.999999,250,246
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q027,SCREEN,chg_B,-0.000009,-11.750009,0.999999,250,246
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q027,AGE,chg_A,-0.003178,-5.753178,1.000000,246,246
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q027,AGE,chg_B,-0.000096,-9.250096,1.000000,246,246
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q027,ADHD,chg_A,-0.001929,-6.251929,1.000000,255,246
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q027,ADHD,chg_B,-0.004084,-5.504084,0.999995,255,246
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q028,IDENTITY,chg_A,-0.000024,-10.750024,0.999998,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q028,IDENTITY,chg_B,-0.000024,-10.750024,0.999998,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q028,NONE_vs_CONTROL,chg_A,-0.000097,-9.250096,1.000000,252,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q028,NONE_vs_CONTROL,chg_B,-0.000710,-7.250710,1.000000,252,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q028,SCREEN,chg_A,-1.910225,-0.160225,0.999999,250,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q028,SCREEN,chg_B,-0.000560,-7.500560,0.999992,250,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q028,AGE,chg_A,-0.000553,-7.500554,0.999999,252,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q028,AGE,chg_B,-0.000008,-11.750009,1.000000,252,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q028,ADHD,chg_A,-0.008615,-4.758615,0.999999,247,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q028,ADHD,chg_B,-0.001524,-6.501524,0.999978,247,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q029,IDENTITY,chg_A,-0.000097,-9.250096,1.000000,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q029,IDENTITY,chg_B,-0.000097,-9.250096,1.000000,248,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q029,NONE_vs_CONTROL,chg_A,-0.000021,-10.750021,1.000000,243,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q029,NONE_vs_CONTROL,chg_B,-0.002476,-6.002476,1.000000,243,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q029,SCREEN,chg_A,-0.386871,-1.136871,1.000000,245,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q029,SCREEN,chg_B,-0.048588,-3.048588,0.999999,245,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q029,AGE,chg_A,-0.002476,-6.002476,1.000000,259,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q029,AGE,chg_B,-0.001929,-6.251929,1.000000,259,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q029,ADHD,chg_A,-0.000075,-9.500074,1.000000,243,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q029,ADHD,chg_B,-0.002476,-6.002476,1.000000,243,248
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q030,IDENTITY,chg_A,-0.000013,-11.500013,0.999997,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q030,IDENTITY,chg_B,-0.000013,-11.500013,0.999997,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q030,NONE_vs_CONTROL,chg_A,-0.000046,-10.000046,1.000000,242,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q030,NONE_vs_CONTROL,chg_B,-0.002476,-6.002476,1.000000,242,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q030,SCREEN,chg_A,-0.000432,-7.750432,0.999998,251,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q030,SCREEN,chg_B,-0.000556,-7.500556,0.999997,251,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q030,AGE,chg_A,-0.048589,-3.048589,0.999998,204,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q030,AGE,chg_B,-0.001933,-6.251934,0.999995,204,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q030,ADHD,chg_A,-0.000711,-7.250711,0.999999,223,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q030,ADHD,chg_B,-0.100229,-2.350229,0.999977,223,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q031,IDENTITY,chg_A,-0.000081,-9.500081,0.999994,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q031,IDENTITY,chg_B,-0.000081,-9.500081,0.999994,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q031,NONE_vs_CONTROL,chg_A,-0.005234,-5.255234,1.000000,221,225
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q031,NONE_vs_CONTROL,chg_B,-0.048588,-3.048588,1.000000,221,225
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q031,SCREEN,chg_A,-0.008618,-4.758618,0.999996,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q031,SCREEN,chg_B,-0.029778,-3.529778,0.999973,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q031,AGE,chg_A,-0.018152,-4.018152,0.999998,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q031,AGE,chg_B,-0.126930,-2.126930,0.999998,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q031,ADHD,chg_A,-0.000006,-12.000007,1.000000,235,225
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q031,ADHD,chg_B,-0.000265,-8.250265,0.999996,235,225
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q032,IDENTITY,chg_A,-0.000003,-13.000003,0.999999,230,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q032,IDENTITY,chg_B,-0.000003,-13.000003,0.999999,230,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q032,NONE_vs_CONTROL,chg_A,-0.003178,-5.753179,0.999999,224,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q032,NONE_vs_CONTROL,chg_B,-0.048587,-3.048587,1.000000,224,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q032,SCREEN,chg_A,-1.701414,-0.201414,0.999999,248,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q032,SCREEN,chg_B,-0.000204,-8.500204,1.000000,248,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q032,AGE,chg_A,-0.014167,-4.264167,0.999997,241,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q032,AGE,chg_B,-0.002476,-6.002476,1.000000,241,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q032,ADHD,chg_A,-0.003178,-5.753178,1.000000,242,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q032,ADHD,chg_B,-0.011052,-4.511052,0.999996,242,230
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q033,IDENTITY,chg_A,-0.000007,-12.000007,0.999999,254,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q033,IDENTITY,chg_B,-0.000007,-12.000007,0.999999,254,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q033,NONE_vs_CONTROL,chg_A,-0.029750,-3.529750,1.000000,246,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q033,NONE_vs_CONTROL,chg_B,-0.048587,-3.048587,1.000000,246,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q033,SCREEN,chg_A,-5.504078,-0.004078,1.000000,235,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q033,SCREEN,chg_B,-0.000336,-8.000336,1.000000,235,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q033,AGE,chg_A,-0.048587,-3.048587,1.000000,232,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q033,AGE,chg_B,-0.006715,-5.006715,1.000000,232,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q033,ADHD,chg_A,-0.825939,-0.575939,1.000000,237,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q033,ADHD,chg_B,-0.126928,-2.126928,1.000000,237,254
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q034,IDENTITY,chg_A,-0.000023,-10.750023,0.999999,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q034,IDENTITY,chg_B,-0.000023,-10.750023,0.999999,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q034,NONE_vs_CONTROL,chg_A,-0.000553,-7.500553,1.000000,252,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q034,NONE_vs_CONTROL,chg_B,-0.018150,-4.018150,1.000000,252,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q034,SCREEN,chg_A,-0.000911,-7.000911,1.000000,242,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q034,SCREEN,chg_B,-0.000001,-14.000001,1.000000,242,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q034,AGE,chg_A,-0.000553,-7.500553,1.000000,252,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q034,AGE,chg_B,-0.000002,-13.000002,1.000000,252,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q034,ADHD,chg_A,-0.078890,-2.578890,0.999999,252,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q034,ADHD,chg_B,-0.000000,-14.500000,1.000000,252,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q035,IDENTITY,chg_A,-0.000206,-8.500206,0.999998,233,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q035,IDENTITY,chg_B,-0.000206,-8.500206,0.999998,233,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q035,NONE_vs_CONTROL,chg_A,-0.000017,-11.000017,1.000000,223,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q035,NONE_vs_CONTROL,chg_B,-0.000017,-11.000016,1.000000,223,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q035,SCREEN,chg_A,-1.136871,-0.386871,1.000000,226,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q035,SCREEN,chg_B,-0.018152,-4.018152,0.999998,226,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q035,AGE,chg_A,-0.000123,-9.000123,1.000000,227,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q035,AGE,chg_B,-0.000000,-15.125000,1.000000,227,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q035,ADHD,chg_A,-0.078890,-2.578890,0.999999,205,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q035,ADHD,chg_B,-0.000075,-9.500075,1.000000,205,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q036,IDENTITY,chg_A,-0.000276,-8.250277,0.999985,235,235
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q036,IDENTITY,chg_B,-0.000276,-8.250277,0.999985,235,235
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q036,NONE_vs_CONTROL,chg_A,-0.001502,-6.501503,1.000000,248,235
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q036,NONE_vs_CONTROL,chg_B,-0.000336,-8.000336,1.000000,248,235
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q036,SCREEN,chg_A,-0.038044,-3.288043,0.999998,233,235
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q036,SCREEN,chg_B,-0.000036,-10.250035,1.000000,233,235
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q036,AGE,chg_A,-0.008615,-4.758615,1.000000,237,235
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q036,AGE,chg_B,-0.000005,-12.250005,1.000000,237,235
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q036,ADHD,chg_A,-0.038043,-3.288043,0.999998,232,235
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q036,ADHD,chg_B,-0.000000,-18.500000,1.000000,232,235
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q037,IDENTITY,chg_A,-0.000336,-8.000337,0.999999,240,240
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q037,IDENTITY,chg_B,-0.000336,-8.000337,0.999999,240,240
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q037,NONE_vs_CONTROL,chg_A,-0.000335,-8.000336,1.000000,234,240
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q037,NONE_vs_CONTROL,chg_B,-0.048588,-3.048588,1.000000,234,240
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q037,SCREEN,chg_A,-0.000912,-7.000912,0.999999,244,240
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q037,SCREEN,chg_B,-0.018151,-4.018151,0.999999,244,240
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q037,AGE,chg_A,-0.006716,-5.006716,0.999999,258,240
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q037,AGE,chg_B,-0.000912,-7.000912,1.000000,258,240
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q037,ADHD,chg_A,-0.014164,-4.264164,0.999999,253,240
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q037,ADHD,chg_B,-0.011048,-4.511048,1.000000,253,240
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q038,IDENTITY,chg_A,-0.000016,-12.625016,0.999987,247,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q038,IDENTITY,chg_B,-0.000016,-12.625016,0.999987,247,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q038,NONE_vs_CONTROL,chg_A,-0.002476,-6.002476,1.000000,248,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q038,NONE_vs_CONTROL,chg_B,-0.001503,-6.501503,1.000000,248,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q038,SCREEN,chg_A,-0.000008,-11.750008,1.000000,236,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q038,SCREEN,chg_B,-0.001929,-6.251929,1.000000,236,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q038,AGE,chg_A,-0.000158,-8.750158,1.000000,241,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q038,AGE,chg_B,-0.000335,-8.000336,1.000000,241,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q038,ADHD,chg_A,-0.313262,-1.313262,1.000000,214,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q038,ADHD,chg_B,-0.000262,-8.250262,0.999999,214,247
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q039,IDENTITY,chg_A,-0.000263,-8.250262,0.999999,231,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q039,IDENTITY,chg_B,-0.000263,-8.250262,0.999999,231,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q039,NONE_vs_CONTROL,chg_A,-0.006715,-5.006715,1.000000,249,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q039,NONE_vs_CONTROL,chg_B,-0.000431,-7.750431,1.000000,249,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q039,SCREEN,chg_A,-1.313262,-0.313262,1.000000,252,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q039,SCREEN,chg_B,-0.000022,-10.750022,0.999999,252,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q039,AGE,chg_A,-0.693148,-0.693148,0.999999,239,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q039,AGE,chg_B,-0.000018,-11.000017,0.999999,239,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q039,ADHD,chg_A,-0.575943,-0.825943,0.999996,236,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q039,ADHD,chg_B,-0.000124,-9.000124,0.999999,236,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q040,IDENTITY,chg_A,-0.000002,-15.000002,0.999999,260,260
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q040,IDENTITY,chg_B,-0.000002,-15.000002,0.999999,260,260
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q040,NONE_vs_CONTROL,chg_A,-0.000710,-7.250710,1.000000,255,260
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q040,NONE_vs_CONTROL,chg_B,-0.000335,-8.000336,1.000000,255,260
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q040,SCREEN,chg_A,-0.000123,-9.000123,1.000000,254,260
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q040,SCREEN,chg_B,-0.000005,-12.250005,1.000000,254,260
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q040,AGE,chg_A,-0.000003,-12.750003,1.000000,251,260
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q040,AGE,chg_B,-0.006717,-5.006717,0.999998,251,260
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q040,ADHD,chg_A,-0.006716,-5.006716,1.000000,252,260
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q040,ADHD,chg_B,-0.048589,-3.048589,0.999999,252,260
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q041,IDENTITY,chg_A,-0.000068,-9.750068,0.999991,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q041,IDENTITY,chg_B,-0.000068,-9.750068,0.999991,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q041,NONE_vs_CONTROL,chg_A,-0.001502,-6.501503,1.000000,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q041,NONE_vs_CONTROL,chg_B,-0.000204,-8.500203,1.000000,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q041,SCREEN,chg_A,-0.003178,-5.753178,1.000000,233,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q041,SCREEN,chg_B,-0.126941,-2.126941,0.999987,233,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q041,AGE,chg_A,-0.001503,-6.501503,0.999999,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q041,AGE,chg_B,-0.000001,-14.000001,1.000000,245,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q041,ADHD,chg_A,-2.350207,-0.100207,1.000000,233,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q041,ADHD,chg_B,-0.000036,-10.250035,1.000000,233,245
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q042,IDENTITY,chg_A,-0.000051,-10.000051,0.999994,192,192
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q042,IDENTITY,chg_B,-0.000051,-10.000051,0.999994,192,192
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q042,NONE_vs_CONTROL,chg_A,-0.004078,-5.504078,1.000000,218,192
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q042,NONE_vs_CONTROL,chg_B,-0.000912,-7.000912,1.000000,218,192
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q042,SCREEN,chg_A,-0.078890,-2.578890,1.000000,237,192
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q042,SCREEN,chg_B,-0.000004,-12.500004,1.000000,237,192
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q042,AGE,chg_A,-0.004079,-5.504078,1.000000,175,192
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q042,AGE,chg_B,-0.000035,-10.250035,1.000000,175,192
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q042,ADHD,chg_A,-0.160225,-1.910225,1.000000,202,192
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q042,ADHD,chg_B,-0.000124,-9.000124,1.000000,202,192
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q043,IDENTITY,chg_A,-0.160243,-1.910243,0.999981,197,197
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q043,IDENTITY,chg_B,-0.160243,-1.910243,0.999981,197,197
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q043,NONE_vs_CONTROL,chg_A,-0.005234,-5.255234,1.000000,243,197
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q043,NONE_vs_CONTROL,chg_B,-5.255234,-0.005234,1.000000,243,197
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q043,SCREEN,chg_A,-0.575939,-0.825939,1.000000,219,197
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q043,SCREEN,chg_B,-0.126928,-2.126928,1.000000,219,197
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q043,AGE,chg_A,-0.048587,-3.048587,1.000000,221,197
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q043,AGE,chg_B,-0.201413,-1.701413,1.000000,221,197
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q043,ADHD,chg_A,-1.501929,-0.251929,1.000000,203,197
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q043,ADHD,chg_B,-0.014164,-4.264163,1.000000,203,197
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q044,IDENTITY,chg_A,-0.000059,-9.750059,1.000000,233,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q044,IDENTITY,chg_B,-0.000059,-9.750059,1.000000,233,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q044,NONE_vs_CONTROL,chg_A,-0.000262,-8.250261,1.000000,229,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q044,NONE_vs_CONTROL,chg_B,-0.000096,-9.250096,1.000000,229,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q044,SCREEN,chg_A,-0.000159,-8.750159,0.999999,240,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q044,SCREEN,chg_B,-0.000059,-9.750059,1.000000,240,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q044,AGE,chg_A,-1.701414,-0.201414,0.999999,229,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q044,AGE,chg_B,-0.000003,-12.750003,1.000000,229,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q044,ADHD,chg_A,-0.004079,-5.504079,1.000000,217,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q044,ADHD,chg_B,-0.000004,-12.500004,1.000000,217,233
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q045,IDENTITY,chg_A,-0.000103,-10.500103,0.999925,242,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q045,IDENTITY,chg_B,-0.000103,-10.500103,0.999925,242,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q045,NONE_vs_CONTROL,chg_A,-0.000059,-9.750059,1.000000,226,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q045,NONE_vs_CONTROL,chg_B,-0.126933,-2.126933,0.999995,226,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q045,SCREEN,chg_A,-4.511048,-0.011048,1.000000,225,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q045,SCREEN,chg_B,-0.000019,-11.000019,0.999998,225,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q045,AGE,chg_A,-0.000022,-10.750022,1.000000,236,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q045,AGE,chg_B,-0.000343,-8.000342,0.999993,236,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q045,ADHD,chg_A,-0.000124,-9.000124,1.000000,243,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q045,ADHD,chg_B,-0.000105,-9.250105,0.999991,243,242
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q046,IDENTITY,chg_A,-0.000017,-11.000017,1.000000,231,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q046,IDENTITY,chg_B,-0.000017,-11.000017,1.000000,231,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q046,NONE_vs_CONTROL,chg_A,-0.048587,-3.048587,1.000000,241,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q046,NONE_vs_CONTROL,chg_B,-0.005234,-5.255234,1.000000,241,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q046,SCREEN,chg_A,-0.011048,-4.511048,1.000000,233,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q046,SCREEN,chg_B,-0.000159,-8.750158,1.000000,233,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q046,AGE,chg_A,-0.061968,-2.811968,1.000000,245,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q046,AGE,chg_B,-0.000096,-9.250096,1.000000,245,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q046,ADHD,chg_A,-0.029750,-3.529750,1.000000,243,231
Qwen/Qwen2.5-7B-Instruct,qwen,llama,Q046,ADHD,chg_B,-0.000553,-7.500553,1.000000,243,231
