model,model_key,question,signal,profile,order,choice,signal_won,raw_output
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,42,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,42,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,43,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,43,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,44,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,44,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,45,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,45,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,46,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,46,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,47,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,47,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,48,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,48,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,49,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,49,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,50,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,50,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,51,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,51,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,52,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,52,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,53,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,53,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,54,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,54,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,55,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,55,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,56,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,56,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,57,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,57,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,58,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,58,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,59,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,59,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,60,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,60,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,61,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,61,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,62,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,62,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,63,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,63,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,64,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,64,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,65,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,65,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,66,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,66,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,67,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,67,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,68,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,68,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,69,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,69,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,70,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,70,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,71,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,71,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,72,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,72,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,73,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,73,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,74,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,74,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,75,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,75,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,76,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,76,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,77,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,77,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,78,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,78,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,79,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,79,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,80,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,80,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,81,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,81,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,82,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,82,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,83,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,83,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,84,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,84,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,85,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,85,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,86,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,86,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,87,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,87,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,88,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,88,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,89,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,89,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,90,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,90,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,91,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,91,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,92,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,92,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,93,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,93,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,94,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,94,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,95,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,95,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,96,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,96,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,97,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,97,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,98,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,98,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,99,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,SCREEN,99,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,0,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,0,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,1,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,1,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,2,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,2,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,3,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,3,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,4,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,4,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,5,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,5,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,6,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,6,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,7,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,7,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,8,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,8,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,9,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,9,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,10,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,10,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,11,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,11,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,12,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,12,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,13,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,13,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,14,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,14,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,15,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,15,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,16,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,16,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,17,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,17,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,18,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,18,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,19,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,19,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,20,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,20,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,21,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,21,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,22,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,22,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,23,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,23,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,24,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,24,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,25,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,25,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,26,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,26,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,27,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,27,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,28,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,28,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,29,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,29,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,30,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,30,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,31,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,31,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,32,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,32,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,33,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,33,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,34,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,34,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,35,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,35,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,36,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,36,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,37,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,37,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,38,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,38,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,39,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,39,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,40,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,40,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,41,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,41,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,42,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,42,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,43,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,43,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,44,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,44,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,45,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,45,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,46,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,46,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,47,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,47,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,48,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,48,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,49,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,49,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,50,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,50,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,51,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,51,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,52,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,52,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,53,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,53,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,54,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,54,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,55,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,55,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,56,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,56,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,57,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,57,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,58,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,58,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,59,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,59,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,60,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,60,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,61,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,61,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,62,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,62,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,63,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,63,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,64,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,64,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,65,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,65,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,66,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,66,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,67,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,67,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,68,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,68,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,69,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,69,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,70,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,70,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,71,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,71,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,72,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,72,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,73,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,73,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,74,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,74,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,75,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,75,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,76,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,76,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,77,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,77,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,78,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,78,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,79,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,79,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,80,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,80,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,81,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,81,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,82,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,82,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,83,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,83,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,84,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,84,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,85,sig_second,B,1,B
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,85,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,86,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,86,sig_first,A,1,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,87,sig_second,A,0,A
Qwen/Qwen2.5-7B-Instruct,qwen,HIRE,AGE,87,sig_first,A,1,A
