model,model_key,question,signal,profile,order,lp_A,lp_B
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,19,sig_B,-0.072441,-2.697440
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,20,sig_A,-0.283818,-1.408818
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,20,sig_B,-0.051382,-3.051381
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,21,sig_A,-0.576949,-0.826948
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,21,sig_B,-0.227324,-1.602323
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,22,sig_A,-0.162591,-1.912591
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,22,sig_B,-0.028730,-3.653730
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,23,sig_A,-0.229075,-1.604074
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,23,sig_B,-0.084087,-2.584087
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,24,sig_A,-0.206754,-1.706754
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,24,sig_B,-0.066313,-2.816313
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,25,sig_A,-0.148156,-2.023156
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,25,sig_B,-0.025284,-3.900284
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,26,sig_A,-0.254811,-1.504811
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,26,sig_B,-0.076281,-2.701280
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,27,sig_A,-0.388802,-1.138802
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,27,sig_B,-0.056459,-2.931459
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,28,sig_A,-0.283479,-1.408479
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,28,sig_B,-0.065169,-2.815168
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,29,sig_A,-0.350097,-1.225097
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,29,sig_B,-0.071749,-2.696749
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,30,sig_A,-0.350384,-1.225384
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,30,sig_B,-0.092640,-2.467640
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,31,sig_A,-0.163672,-1.913672
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,31,sig_B,-0.039893,-3.289892
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,32,sig_A,-0.227468,-1.602468
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,32,sig_B,-0.115918,-2.240918
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,33,sig_A,-0.315379,-1.315378
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,33,sig_B,-0.103133,-2.353132
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,34,sig_A,-0.288035,-1.413034
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,34,sig_B,-0.073273,-2.823272
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,35,sig_A,-0.183903,-1.808903
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,35,sig_B,-0.053011,-3.053011
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,36,sig_A,-0.205041,-1.705041
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,36,sig_B,-0.066374,-2.816373
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,37,sig_A,-0.169237,-1.919236
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,37,sig_B,-0.031856,-3.656854
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,38,sig_A,-0.349651,-1.224651
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,38,sig_B,-0.101961,-2.351961
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,39,sig_A,-0.130476,-2.130475
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,39,sig_B,-0.017460,-4.142459
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,40,sig_A,-0.208775,-1.708773
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,40,sig_B,-0.106394,-2.356392
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,41,sig_A,-0.204978,-1.704978
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,41,sig_B,-0.067209,-2.817209
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,42,sig_A,-0.290178,-1.415177
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,42,sig_B,-0.082548,-2.707546
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,43,sig_A,-0.132032,-2.132031
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,43,sig_B,-0.020519,-4.020518
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,44,sig_A,-0.184373,-1.809372
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,44,sig_B,-0.073063,-2.698063
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,45,sig_A,-0.283384,-1.408383
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,45,sig_B,-0.081043,-2.581041
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,46,sig_A,-0.254669,-1.504668
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,46,sig_B,-0.064280,-2.814279
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,47,sig_A,-0.162337,-1.912337
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,47,sig_B,-0.051850,-3.051849
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,48,sig_A,-0.254722,-1.504721
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,48,sig_B,-0.051957,-3.051955
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,49,sig_A,-0.283768,-1.408767
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,49,sig_B,-0.065617,-2.815616
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,50,sig_A,-0.284267,-1.409267
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,50,sig_B,-0.082911,-2.582911
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,51,sig_A,-0.524452,-0.899451
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,51,sig_B,-0.071506,-2.696506
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,52,sig_A,-0.203700,-1.703700
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,52,sig_B,-0.066010,-2.816010
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,53,sig_A,-0.258999,-1.508998
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,53,sig_B,-0.060588,-2.935587
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,54,sig_A,-0.130705,-2.130705
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,54,sig_B,-0.022558,-4.022557
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,55,sig_A,-0.132931,-2.132930
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,55,sig_B,-0.183871,-1.808871
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,56,sig_A,-0.128597,-2.128597
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,56,sig_B,-0.032040,-3.532039
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,57,sig_A,-0.633565,-0.758565
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,57,sig_B,-0.114328,-2.239328
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,58,sig_A,-0.255299,-1.505299
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,58,sig_B,-0.092489,-2.467488
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,59,sig_A,-0.227234,-1.602233
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,59,sig_B,-0.031379,-3.531377
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,60,sig_A,-0.187514,-1.812513
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,60,sig_B,-0.076374,-2.701374
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,61,sig_A,-0.282948,-1.407947
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,61,sig_B,-0.090415,-2.465415
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,62,sig_A,-0.261503,-1.511502
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,62,sig_B,-0.073128,-2.823127
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,63,sig_A,-0.203800,-1.703800
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,63,sig_B,-0.073325,-2.698325
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,64,sig_A,-0.147373,-2.022371
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,64,sig_B,-0.050532,-3.050528
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,65,sig_A,-0.205001,-1.705001
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,65,sig_B,-0.055020,-3.055020
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,66,sig_A,-0.204006,-1.704006
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,66,sig_B,-0.115973,-2.240973
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,67,sig_A,-0.350517,-1.225515
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,67,sig_B,-0.102396,-2.352394
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,68,sig_A,-0.227226,-1.602226
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,68,sig_B,-0.146792,-2.021791
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,69,sig_A,-0.171285,-1.921285
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,69,sig_B,-0.047964,-3.422964
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,70,sig_A,-0.283281,-1.408281
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,70,sig_B,-0.093238,-2.468237
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,71,sig_A,-0.183743,-1.808743
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,71,sig_B,-0.083710,-2.583710
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,72,sig_A,-0.117435,-2.242434
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,72,sig_B,-0.146429,-2.021429
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,73,sig_A,-0.229637,-1.604637
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,73,sig_B,-0.054570,-3.054569
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,74,sig_A,-0.192662,-1.817661
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,74,sig_B,-0.037970,-3.537968
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,75,sig_A,-0.164159,-1.914159
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,75,sig_B,-0.059109,-2.934109
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,76,sig_A,-0.228187,-1.603186
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,76,sig_B,-0.046502,-3.171501
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,77,sig_A,-0.284635,-1.409634
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,77,sig_B,-0.065662,-2.815662
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,78,sig_A,-0.316198,-1.316198
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,78,sig_B,-0.037299,-3.412298
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,79,sig_A,-0.315056,-1.315055
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,79,sig_B,-0.115055,-2.240054
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,80,sig_A,-0.144763,-2.019762
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,80,sig_B,-0.046755,-3.171753
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,81,sig_A,-0.316131,-1.316131
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,81,sig_B,-0.035316,-3.410316
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,82,sig_A,-0.287445,-1.412444
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,82,sig_B,-0.084929,-2.584928
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,83,sig_A,-0.162834,-1.912833
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,83,sig_B,-0.056994,-2.931993
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,84,sig_A,-0.255828,-1.505828
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,84,sig_B,-0.105279,-2.355279
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,85,sig_A,-0.130284,-2.130284
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,85,sig_B,-0.019716,-4.019715
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,86,sig_A,-0.253932,-1.503931
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,86,sig_B,-0.025488,-3.775486
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,87,sig_A,-0.390138,-1.140138
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,87,sig_B,-0.072451,-2.697450
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,88,sig_A,-0.206694,-1.706694
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,88,sig_B,-0.060781,-2.935781
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,89,sig_A,-0.203377,-1.703374
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,89,sig_B,-0.044139,-3.169136
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,90,sig_A,-0.111312,-2.361312
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,90,sig_B,-0.071003,-2.821002
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,91,sig_A,-0.232863,-1.607863
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,91,sig_B,-0.077925,-2.702925
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,92,sig_A,-0.475067,-0.975067
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,92,sig_B,-0.180660,-1.805660
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,93,sig_A,-0.388965,-1.138964
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,93,sig_B,-0.064421,-2.814421
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,94,sig_A,-0.254305,-1.504305
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,94,sig_B,-0.073209,-2.698209
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,95,sig_A,-0.387892,-1.137892
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,95,sig_B,-0.056181,-2.931179
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,96,sig_A,-0.163415,-1.913415
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,96,sig_B,-0.077244,-2.702244
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,97,sig_A,-0.283872,-1.408872
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,97,sig_B,-0.046805,-3.171804
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,98,sig_A,-0.283305,-1.408305
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,98,sig_B,-0.092277,-2.467277
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,99,sig_A,-0.258396,-1.508396
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,CONTROL_PARA,99,sig_B,-0.070073,-2.945073
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,0,sig_A,-0.059079,-3.559077
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,0,sig_B,-0.102548,-2.602546
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,1,sig_A,-0.043608,-4.293603
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,1,sig_B,-0.075031,-3.075026
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,2,sig_A,-0.047472,-3.422461
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,2,sig_B,-0.073266,-2.823260
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,3,sig_A,-0.067933,-3.192926
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,3,sig_B,-0.111161,-2.361154
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,4,sig_A,-0.070289,-3.320284
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,4,sig_B,-0.076474,-2.951470
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,5,sig_A,-0.073862,-3.073861
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,5,sig_B,-0.075371,-3.075370
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,6,sig_A,-0.064650,-3.314639
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,6,sig_B,-0.166213,-2.041209
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,7,sig_A,-0.036847,-3.786839
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,7,sig_B,-0.122209,-2.372202
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,8,sig_A,-0.034473,-4.159449
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,8,sig_B,-0.118825,-2.368817
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,9,sig_A,-0.045554,-3.670526
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,9,sig_B,-0.120923,-2.370912
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,10,sig_A,-0.074926,-3.074923
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,10,sig_B,-0.086536,-2.711532
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,11,sig_A,-0.044286,-3.419278
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,11,sig_B,-0.144850,-2.144845
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,12,sig_A,-0.048810,-3.798803
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,12,sig_B,-0.143804,-2.393794
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,13,sig_A,-0.057403,-3.057396
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,13,sig_B,-0.153424,-2.028420
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,14,sig_A,-0.075452,-2.950441
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,14,sig_B,-0.102451,-2.477441
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,15,sig_A,-0.049827,-3.299815
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,15,sig_B,-0.167561,-1.917557
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,16,sig_A,-0.073337,-2.823330
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,16,sig_B,-0.135928,-2.135924
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,17,sig_A,-0.036786,-4.161747
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,17,sig_B,-0.181645,-1.931635
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,18,sig_A,-0.055661,-3.430658
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,18,sig_B,-0.122420,-2.372418
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,19,sig_A,-0.057925,-3.182912
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,19,sig_B,-0.085854,-2.710839
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,20,sig_A,-0.038500,-4.038495
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,20,sig_B,-0.086779,-2.711777
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,21,sig_A,-0.194446,-1.819443
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,21,sig_B,-0.321204,-1.321200
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,22,sig_A,-0.052975,-3.427966
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,22,sig_B,-0.130628,-2.255624
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,23,sig_A,-0.053267,-3.428262
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,23,sig_B,-0.112442,-2.362439
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,24,sig_A,-0.094605,-2.844603
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,24,sig_B,-0.061983,-3.186980
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,25,sig_A,-0.040023,-4.790014
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,25,sig_B,-0.130311,-2.380308
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,26,sig_A,-0.064652,-3.439650
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,26,sig_B,-0.098250,-2.598248
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,27,sig_A,-0.077077,-2.952063
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,27,sig_B,-0.443442,-1.068436
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,28,sig_A,-0.052955,-3.427951
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,28,sig_B,-0.097384,-2.722380
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,29,sig_A,-0.080230,-3.080228
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,29,sig_B,-0.194189,-1.819188
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,30,sig_A,-0.074905,-2.949900
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,30,sig_B,-0.098036,-2.723031
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,31,sig_A,-0.035678,-3.910674
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,31,sig_B,-0.041237,-3.416233
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,32,sig_A,-0.067304,-2.942289
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,32,sig_B,-0.191870,-1.816867
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,33,sig_A,-0.102384,-2.602380
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,33,sig_B,-0.094066,-2.719058
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,34,sig_A,-0.087818,-2.962811
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,34,sig_B,-0.101983,-2.851969
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,35,sig_A,-0.056462,-3.806458
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,35,sig_B,-0.068309,-3.193305
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,36,sig_A,-0.072396,-3.072390
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,36,sig_B,-0.091751,-2.716743
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,37,sig_A,-0.055300,-4.055291
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,37,sig_B,-0.125018,-2.500008
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,38,sig_A,-0.097941,-2.722936
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,38,sig_B,-0.193116,-1.818113
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,39,sig_A,-0.034860,-4.284851
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,39,sig_B,-0.060725,-3.185716
meta-llama/Llama-3.1-8B-Instruct,llama,HIRE,SCREEN,40,sig_A,-0.080476,-2.830466
