model,model_key,condition,label,task_id,family,correct,answer_key,raw_output
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T084,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T085,conversion,1,105,105
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T086,conversion,1,360,360
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T087,conversion,1,7000,7000
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T088,conversion,1,72,72
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T089,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T090,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T091,date,1,25 April 2026,25 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T092,date,0,10 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T093,date,1,27 April 2026,27 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T094,date,0,26 November 2026,25 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T095,date,0,08 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T096,date,0,11 November 2026,10 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T097,date,0,16 March 2026,23 March 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T098,date,0,01 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T099,date,0,16 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T100,date,0,12 June 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T101,date,1,24 June 2026,24 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T102,date,1,25 July 2026,25 July 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T103,date,1,14 November 2026,14 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T104,date,0,06 February 2027,10 February 2027
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T105,date,0,08 May 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T106,date,1,30 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T107,date,0,05 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T108,date,0,08 October 2026,14 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T109,date,0,10 August 2026,19 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T110,date,0,17 December 2026,24 December 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T111,date,0,13 January 2027,30 January 2027
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T112,date,0,07 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T113,date,0,26 August 2026,30 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T114,date,0,26 January 2026,25 January 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T115,date,0,18 September 2026,17 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T116,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T117,table,1,1669,1669
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T118,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T119,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T120,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T121,table,1,503,503
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T122,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T123,table,1,South,South
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T124,table,1,1914,1914
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T125,table,0,499,316
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T126,table,1,1865,1865
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T127,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T128,table,1,2623,2623
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T129,table,1,617,617
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T130,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T131,table,0,529,229
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T132,table,0,2156,2146
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T133,table,1,East,East
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T134,table,0,504,404
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T135,table,0,South,East
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T136,table,0,637,715
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T137,table,0,479,483
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T138,table,0,1792,1790
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T139,table,1,492,492
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T140,table,0,760,459
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T141,table,1,473,473
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T142,table,0,Central,North
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T143,table,1,South,South
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T144,table,1,294,294
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T145,table,1,160,160
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T146,logic,0,Devon,2
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T147,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T148,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T149,logic,1,Frankie,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T150,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T151,logic,0,Devon,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T152,logic,0,Gray,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T153,logic,0,Casey,Ellis
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T154,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T155,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T156,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T157,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T158,logic,1,Devon,Devon
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T159,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T160,logic,0,Bailey,2
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T161,logic,0,Devon,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T162,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T163,logic,0,Frankie,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T164,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T165,logic,0,Bailey,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T166,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T167,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T168,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T169,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T170,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T171,rate,1,2,2
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T172,rate,1,10,10
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T173,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T174,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T175,rate,1,180,180
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T176,rate,1,1.2,1.2
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T177,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T178,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T179,rate,1,3,3
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T180,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T181,rate,1,3.2,3.2
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T182,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T183,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T184,rate,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T185,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T186,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T187,rate,1,5,5
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T188,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T189,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T190,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T191,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T192,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T193,rate,0,2.66667,2.67
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T194,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T195,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T196,rate,1,4.5,4.5
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T197,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T198,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T199,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,CTRL,"control, no signal",T200,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T001,percentage,0,3480,3420
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T002,percentage,1,312.5,312.5
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T003,percentage,1,288,288
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T004,percentage,0,1044,1038
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T005,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T006,percentage,1,26.4,26.4
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T007,percentage,0,697,683
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T008,percentage,1,540,540
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T009,percentage,1,127.5,127.5
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T010,percentage,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T011,percentage,1,1408,1408
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T012,percentage,1,119,119
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T013,percentage,1,528,528
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T014,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T015,percentage,0,552.5,557.5
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T016,percentage,1,672,672
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T017,percentage,1,2560,2560
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T018,percentage,1,422.4,422.4
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T019,percentage,1,192,192
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T020,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T021,percentage,1,108,108
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T022,percentage,0,196.8,192
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T023,percentage,1,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T024,percentage,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T025,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T026,percentage,1,352,352
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T027,percentage,1,960,960
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T028,percentage,1,324,324
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T029,percentage,1,420,420
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T030,percentage,0,849.6,859.60
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T031,percentage,1,476,476
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T032,percentage,1,1100,1100
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T033,percentage,1,1560,1560
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T034,percentage,1,196,196
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T035,percentage,1,156,156
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T036,word_problem,0,4374,486
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T037,word_problem,0,3500,875
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T038,word_problem,0,3360,840
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T039,word_problem,0,4200,770
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T040,word_problem,0,1728,576
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T041,word_problem,1,3600,3600
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T042,word_problem,0,12600,1890
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T043,word_problem,0,3630,385
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T044,word_problem,0,8064,3648
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T045,word_problem,0,12600,9250
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T046,word_problem,0,7840,11960
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T047,word_problem,0,6720,1680
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T048,word_problem,1,6000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T049,word_problem,0,6480,720
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T050,word_problem,0,4375,875
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T051,word_problem,0,2700,900
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T052,word_problem,0,1680,840
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T053,word_problem,0,6930,2310
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T054,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T055,word_problem,0,6480,540
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T056,word_problem,0,2916,3402
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T057,word_problem,0,3456,936
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T058,word_problem,0,4800,1200
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T059,word_problem,1,4200,4200
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T060,word_problem,0,5250,4250
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T061,word_problem,0,4410,1190
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T062,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T063,word_problem,0,6000,600
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T064,word_problem,0,5000,2500
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T065,word_problem,0,10080,840
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T066,conversion,1,2160,2160
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T067,conversion,0,1152,384
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T068,conversion,1,630,630
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T069,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T070,conversion,1,900,900
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T071,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T072,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T073,conversion,1,1440,1440
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T074,conversion,0,864,288
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T075,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T076,conversion,1,24000,24000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T077,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T078,conversion,0,3000,300
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T079,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T080,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T081,conversion,0,60000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T082,conversion,1,36000,36000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T083,conversion,1,15000,15000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T084,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T085,conversion,1,105,105
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T086,conversion,1,360,360
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T087,conversion,1,7000,7000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T088,conversion,1,72,72
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T089,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T090,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T091,date,1,25 April 2026,25 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T092,date,0,10 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T093,date,1,27 April 2026,27 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T094,date,0,26 November 2026,25 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T095,date,0,08 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T096,date,0,11 November 2026,10 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T097,date,0,16 March 2026,23 March 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T098,date,0,01 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T099,date,0,16 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T100,date,0,12 June 2026,01 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T101,date,1,24 June 2026,24 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T102,date,1,25 July 2026,25 July 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T103,date,1,14 November 2026,14 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T104,date,0,06 February 2027,10 February 2027
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T105,date,0,08 May 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T106,date,1,30 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T107,date,0,05 June 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T108,date,0,08 October 2026,14 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T109,date,0,10 August 2026,19 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T110,date,0,17 December 2026,31 December 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T111,date,0,13 January 2027,30 January 2027
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T112,date,0,07 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T113,date,0,26 August 2026,30 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T114,date,0,26 January 2026,25 January 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T115,date,0,18 September 2026,17 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T116,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T117,table,1,1669,1669
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T118,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T119,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T120,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T121,table,1,503,503
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T122,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T123,table,1,South,South
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T124,table,1,1914,1914
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T125,table,0,499,316
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T126,table,1,1865,1865
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T127,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T128,table,1,2623,2623
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T129,table,1,617,617
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T130,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T131,table,0,529,229
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T132,table,0,2156,2056
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T133,table,1,East,East
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T134,table,0,504,204
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T135,table,0,South,East
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T136,table,0,637,212
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T137,table,0,479,483
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T138,table,1,1792,1792
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T139,table,1,492,492
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T140,table,0,760,459
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T141,table,1,473,473
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T142,table,0,Central,North
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T143,table,1,South,South: 265
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T144,table,1,294,294
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T145,table,1,160,160
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T146,logic,0,Devon,2
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T147,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T148,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T149,logic,1,Frankie,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T150,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T151,logic,0,Devon,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T152,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T153,logic,0,Casey,Ellis
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T154,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T155,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T156,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T157,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T158,logic,1,Devon,Devon
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T159,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T160,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T161,logic,0,Devon,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,F01,non-native English,T162,logic,1,Alex,Alex
